,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
50,0.14333335558573404,0.009999990463256836,0.6098707403055229,0.8948278146243718,entropy,5,4,100,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 100, 'max_depth': 5}",56,0.6619718309859155,0.8818342151675485,0.5809859154929577,0.9047619047619048,0.5865724381625441,0.897887323943662,0.004713928320650446,0.0,0.036943931190772494,0.009606948370490554
51,0.2133333683013916,0.013333320617675781,0.627497062279671,0.9001105397819013,entropy,5,4,150,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 150, 'max_depth': 5}",19,0.6584507042253521,0.8835978835978836,0.6091549295774648,0.9047619047619048,0.6148409893992933,0.9119718309859155,0.004714040712246475,0.004714040712246475,0.02202939509267602,0.012041501006314303
52,0.15000001589457193,0.009999990463256836,0.627497062279671,0.9013028790024095,entropy,5,5,100,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 100, 'max_depth': 5}",19,0.647887323943662,0.9029982363315696,0.6197183098591549,0.9171075837742504,0.6148409893992933,0.8838028169014085,1.1239159602905075e-07,0.0,0.014567442691766812,0.01364936021623332
53,0.23333334922790527,0.009999990463256836,0.6110458284371327,0.9012966689023028,entropy,5,5,150,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 150, 'max_depth': 5}",55,0.6443661971830986,0.8871252204585538,0.5950704225352113,0.9223985890652557,0.5936395759717314,0.8943661971830986,0.004714040712246475,0.0,0.023589055920573657,0.015211316224094095
54,0.16333341598510742,0.009999990463256836,0.6145710928319624,0.9036513318594696,entropy,5,6,100,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 100, 'max_depth': 5}",52,0.6408450704225352,0.91005291005291,0.5950704225352113,0.9118165784832452,0.607773851590106,0.8890845070422535,0.004714040712246475,0.0,0.019304144563726866,0.010325435278141587
55,0.24499996503194174,0.013333320617675781,0.6216216216216216,0.9054108602230668,entropy,5,6,150,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 150, 'max_depth': 5}",34,0.647887323943662,0.9012345679012346,0.5985915492957746,0.9188712522045855,0.6183745583038869,0.8961267605633803,0.004082479011666308,0.004714040712246475,0.020266753707141448,0.009743683019346786
56,0.13666669527689615,0.006666660308837891,0.600470035252644,0.9447725447334211,entropy,6,3,100,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 100, 'max_depth': 6}",64,0.6267605633802817,0.9488536155202821,0.573943661971831,0.9435626102292769,0.6007067137809188,0.9419014084507042,0.004713984517453334,0.004714040712246475,0.02157572164941351,0.0029643719866453084
57,0.21433337529500326,0.016000032424926758,0.6251468860164512,0.942424091876361,entropy,6,3,150,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 150, 'max_depth': 6}",27,0.6514084507042254,0.9382716049382716,0.5950704225352113,0.9523809523809523,0.6289752650176679,0.9366197183098591,0.006018458759513843,0.0028283907115438634,0.02317152617533046,0.007072787554620875
58,0.1553332805633545,0.009666681289672852,0.6098707403055229,0.9494746255309635,entropy,6,4,100,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 100, 'max_depth': 6}",56,0.647887323943662,0.9541446208112875,0.5915492957746479,0.9506172839506173,0.5901060070671378,0.9436619718309859,0.00047137035374583886,0.00047137035374583886,0.0269119261917773,0.004355129818888581
59,0.233000119527181,0.013333320617675781,0.6204465334900118,0.9559362346921033,entropy,6,4,150,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 150, 'max_depth': 6}",38,0.6654929577464789,0.9541446208112875,0.5950704225352113,0.9611992945326279,0.6007067137809188,0.9524647887323944,0.0008165347377806026,0.00047137035374583886,0.031963589791269134,0.0037842047264057058
60,0.1679999828338623,0.009000062942504883,0.6216216216216216,0.9588684369592038,entropy,6,5,100,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 100, 'max_depth': 6}",34,0.6514084507042254,0.9506172839506173,0.6091549295774648,0.9611992945326279,0.6042402826855123,0.9647887323943662,0.0,0.0,0.021176242662740086,0.006015655160725773
61,0.2516666253407796,0.013333400090535482,0.6098707403055229,0.9582826175157945,entropy,6,5,150,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 150, 'max_depth': 6}",56,0.6514084507042254,0.9559082892416225,0.5950704225352113,0.9576719576719577,0.5830388692579506,0.9612676056338029,0.0016996590817492559,0.00047148274534186793,0.02980477011577736,0.0022301340963462595
62,0.17366671562194824,0.009999990463256836,0.6204465334900118,0.9535846767849897,entropy,6,6,100,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 100, 'max_depth': 6}",38,0.6373239436619719,0.9576719576719577,0.6232394366197183,0.9506172839506173,0.6007067137809188,0.9524647887323944,0.00449692237080026,0.0,0.015074657317099852,0.0029869401585794677
63,0.2633333206176758,0.009999990463256836,0.6192714453584018,0.9606321053895389,entropy,6,6,150,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 150, 'max_depth': 6}",44,0.6654929577464789,0.9559082892416225,0.5985915492957746,0.9611992945326279,0.5936395759717314,0.9647887323943662,0.004714040712246475,0.0,0.03277472611394418,0.0036475421213292597
